RecordID,Date,VenueName,TourName,Info,City,State,Country,Latitude,Longitude,SongName,Cover,Encore,URL,song_num
43bbdfbf,2023-03-25,Autódromo de Interlagos,{'name': '2023 Latin American Tour'},Last show of The Slow Rush Tour. Kevin Parker performed on crutches.,São Paulo,São Paulo,Brazil,-23.5475,-46.63611111,"New Person, Same Old Mistakes",,1.0,https://www.setlist.fm/setlist/tame-impala/2023/autodromo-de-interlagos-sao-paulo-brazil-43bbdfbf.html,15
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,Rushium Intro,,,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,0
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,One More Year,,,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,1
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,Borderline,,,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,2
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,Nangs,,,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,3
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,Mind Mischief,,,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,4
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,Breathe Deeper,,,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,5
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,Elephant,,,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,6
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,Lost in Yesterday,,,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,7
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,Apocalypse Dreams,,,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,8
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,Mutant Gossip,,,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,9
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,Let It Happen,,,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,10
