RecordID,Date,VenueName,TourName,Info,City,State,Country,Latitude,Longitude,SongName,Cover,Encore,URL,song_num
739fda35,2019-08-17,Domein Kiewit,,,Hasselt,Limburg,Belgium,50.93,5.338,List of People (To Try and Forget About),,,https://www.setlist.fm/setlist/tame-impala/2019/domein-kiewit-hasselt-belgium-739fda35.html,0
739fda35,2019-08-17,Domein Kiewit,,,Hasselt,Limburg,Belgium,50.93,5.338,Let It Happen,,,https://www.setlist.fm/setlist/tame-impala/2019/domein-kiewit-hasselt-belgium-739fda35.html,1
739fda35,2019-08-17,Domein Kiewit,,,Hasselt,Limburg,Belgium,50.93,5.338,Patience,,,https://www.setlist.fm/setlist/tame-impala/2019/domein-kiewit-hasselt-belgium-739fda35.html,2
739fda35,2019-08-17,Domein Kiewit,,,Hasselt,Limburg,Belgium,50.93,5.338,Led Zeppelin,,,https://www.setlist.fm/setlist/tame-impala/2019/domein-kiewit-hasselt-belgium-739fda35.html,3
739fda35,2019-08-17,Domein Kiewit,,,Hasselt,Limburg,Belgium,50.93,5.338,The Moment,,,https://www.setlist.fm/setlist/tame-impala/2019/domein-kiewit-hasselt-belgium-739fda35.html,4
739fda35,2019-08-17,Domein Kiewit,,,Hasselt,Limburg,Belgium,50.93,5.338,Mind Mischief,,,https://www.setlist.fm/setlist/tame-impala/2019/domein-kiewit-hasselt-belgium-739fda35.html,5
739fda35,2019-08-17,Domein Kiewit,,,Hasselt,Limburg,Belgium,50.93,5.338,Nangs,,,https://www.setlist.fm/setlist/tame-impala/2019/domein-kiewit-hasselt-belgium-739fda35.html,6
739fda35,2019-08-17,Domein Kiewit,,,Hasselt,Limburg,Belgium,50.93,5.338,Elephant,,,https://www.setlist.fm/setlist/tame-impala/2019/domein-kiewit-hasselt-belgium-739fda35.html,7
739fda35,2019-08-17,Domein Kiewit,,,Hasselt,Limburg,Belgium,50.93,5.338,Feels Like We Only Go Backwards,,,https://www.setlist.fm/setlist/tame-impala/2019/domein-kiewit-hasselt-belgium-739fda35.html,8
739fda35,2019-08-17,Domein Kiewit,,,Hasselt,Limburg,Belgium,50.93,5.338,Borderline,,,https://www.setlist.fm/setlist/tame-impala/2019/domein-kiewit-hasselt-belgium-739fda35.html,9
